,name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level
14035,HEY,0.75,0.79,4,263,3,0,0,1,marketing,medium,2
14037,VENCES,0.81,0.81,5,250,4,0,0,1,sales,medium,2
14039,THORNSBERRY,0.42,0.96,6,173,3,0,0,0,sales,medium,2
14045,MANER,0.53,1.0,3,164,4,0,0,0,IT,medium,2
14046,JACO,0.16,0.93,6,218,6,1,0,0,product_mng,high,3
14049,ROGALSKI,0.43,0.88,2,149,4,0,0,0,product_mng,medium,2
14053,WESTHOFF,0.68,0.75,4,258,3,0,0,0,management,high,3
14055,SWEETMAN,0.69,0.75,3,253,3,0,0,0,management,high,3
14058,CASLER,0.62,0.76,5,198,3,0,0,0,sales,low,1
14062,LINTZ,0.2,0.78,4,196,3,0,0,0,management,low,1
14065,PERLA,0.7,0.93,3,250,3,0,0,0,marketing,low,1
14067,CRYSTAL,0.81,0.92,4,268,3,0,0,0,sales,low,1
14071,MCKILLIP,0.78,0.9,5,158,3,0,0,0,sales,low,1
14072,JANICKI,0.5,0.91,3,240,3,0,0,0,sales,low,1
14073,HOOTS,0.92,1.0,4,261,4,0,0,0,sales,medium,2
14077,PICOU,0.67,0.97,4,196,3,0,0,0,support,medium,2
14081,BUSBEE,0.86,0.71,5,273,3,0,0,0,support,medium,2
14083,WACHTEL,0.97,0.94,4,253,3,0,0,0,support,medium,2
14084,PETTENGILL,0.69,0.87,5,174,3,0,0,0,support,medium,2
14094,MEADER,0.86,0.83,4,208,3,1,0,0,IT,low,1
14101,OKADA,0.39,0.75,6,185,3,0,0,1,management,high,3
14104,CARNER,0.74,0.79,5,121,5,0,0,1,management,high,3
14105,BELIN,0.82,0.76,4,266,3,0,0,1,management,high,3
14107,WHIPKEY,0.72,0.99,3,143,4,0,0,0,sales,low,1
14108,VANDEUSEN,0.73,0.97,3,174,3,0,0,0,sales,low,1
14112,HARVILL,0.24,0.88,5,199,5,1,0,0,sales,medium,2
14113,CAVER,0.93,0.89,3,255,7,1,0,0,sales,medium,2
14116,HOLDSWORTH,0.21,0.85,6,285,7,0,0,0,sales,medium,2
14118,CRISLER,0.66,0.96,3,243,3,1,0,0,sales,medium,2
14121,GILLS,0.37,0.92,4,211,7,0,0,0,sales,high,3
14123,COWGER,0.91,0.82,2,241,3,0,0,0,sales,medium,2
14126,WHELCHEL,0.94,0.99,2,157,3,0,0,0,sales,medium,2
14128,MORITA,0.92,0.85,3,151,6,1,0,0,sales,low,1
14129,MCSHERRY,0.86,0.72,3,217,3,0,0,0,sales,low,1
14134,KNAUS,0.83,0.8,3,240,8,0,0,0,sales,low,1
14135,CISSELL,0.94,0.82,4,187,3,0,0,0,sales,low,1
14138,LINSCOTT,0.58,0.76,4,197,5,0,0,0,sales,low,1
14140,GERSTNER,0.82,0.76,3,219,8,1,0,0,IT,low,1
14141,CATOE,0.97,0.92,6,137,8,1,0,0,product_mng,low,1
14142,TAMURA,0.8,0.93,3,225,4,0,0,0,product_mng,low,1
14143,PIASECKI,0.82,0.84,3,194,3,0,0,0,product_mng,low,1
14144,NORMANDIN,0.95,0.99,5,251,4,0,0,0,product_mng,low,1
14146,NATHANSON,0.5,0.86,3,180,7,0,0,1,management,high,3
14147,BALBOA,0.53,0.8,2,225,7,1,0,1,management,high,3
14148,RENARD,0.82,0.74,3,229,7,0,0,1,management,high,3
14149,HUIZENGA,0.15,0.74,6,144,7,0,0,1,management,high,3
14151,ETHIER,0.53,0.74,3,172,10,0,0,1,management,high,3
14152,DESHAZO,0.58,1.0,4,220,10,0,0,0,marketing,medium,2
14153,SCAGLIONE,0.88,0.74,3,273,10,0,0,0,sales,medium,2
14154,QUISENBERRY,0.85,0.72,3,245,10,0,0,0,accounting,medium,2
14156,MCBRYDE,0.94,0.73,3,268,10,0,0,0,technical,medium,2
14157,LOMAN,0.63,0.94,3,172,3,0,0,0,management,medium,2
14158,LAUGHTER,0.85,0.9,3,245,3,0,0,0,marketing,medium,2
14161,FRIESE,0.49,0.88,4,244,3,0,0,0,sales,low,1
14164,HOFFPAUIR,0.48,0.72,3,143,4,0,0,0,sales,medium,2
14165,CHOQUETTE,0.82,0.79,3,160,3,0,0,0,sales,medium,2
14166,BORGMAN,0.83,0.76,2,255,7,0,0,0,sales,low,1
14167,PERL,0.85,0.87,4,152,7,0,0,0,sales,low,1
14172,CAUDELL,0.9,0.89,4,254,7,0,0,0,product_mng,low,1
14175,VANDENHEUVEL,0.82,0.8,5,205,3,0,0,0,IT,low,1
14176,SWOFFORD,0.84,0.81,4,236,3,1,0,0,IT,low,1
14178,REASONER,0.82,0.82,3,148,3,0,0,0,IT,low,1
14179,GROUT,0.8,0.8,4,146,3,1,0,0,IT,low,1
14182,REARICK,0.85,0.89,4,150,3,0,0,0,accounting,high,3
14183,IMEL,0.55,0.81,3,239,8,0,0,0,accounting,high,3
14184,HARN,0.49,0.71,4,178,8,0,0,0,IT,medium,2
14186,WALCH,0.59,0.77,3,272,8,0,0,0,management,high,3
14187,STOKLEY,0.9,0.82,3,133,8,0,0,0,marketing,medium,2
14188,RENDA,0.62,0.72,3,149,3,1,0,0,marketing,medium,2
14191,GULLY,0.79,0.87,4,223,5,0,0,0,sales,medium,2
14192,BROAD,0.49,0.89,4,201,8,0,0,0,sales,medium,2
14198,CHILCOTE,0.19,0.79,4,229,4,0,0,0,product_mng,medium,2
14200,SHAO,0.9,0.76,3,255,7,0,0,0,product_mng,low,1
14203,FOSKEY,0.62,0.85,3,237,3,1,0,0,IT,medium,2
14205,DARST,0.22,0.94,3,193,10,0,0,1,management,high,3
14207,SIMEON,0.74,0.95,5,266,10,0,0,1,management,high,3
14210,BRASFIELD,0.5,0.73,4,180,3,0,0,0,IT,low,1
14212,PLEASANTS,0.8,0.86,5,262,6,0,1,0,sales,medium,2
14213,PERREIRA,0.11,0.88,7,272,4,0,1,0,sales,medium,2
14214,MASER,0.72,0.87,5,223,5,0,1,0,sales,low,1
14217,HOWSE,0.1,0.77,6,247,4,0,1,0,sales,low,1
14218,YARGER,0.92,0.85,5,259,5,0,1,0,sales,low,1
14219,SHEELEY,0.89,1.0,5,224,5,0,1,0,sales,low,1
14222,PICAZO,0.11,0.81,6,305,4,0,1,0,sales,low,1
14223,GRIES,0.84,0.92,4,234,5,0,1,0,sales,low,1
14228,MEROLA,0.78,0.99,4,255,6,0,1,0,sales,low,1
14230,MALHOTRA,0.76,0.89,5,262,5,0,1,0,sales,low,1
14231,KUESTER,0.11,0.83,6,282,4,0,1,0,sales,low,1
14233,HASSE,0.09,0.95,6,304,4,0,1,0,sales,low,1
14236,QIU,0.89,0.92,5,242,5,0,1,0,sales,low,1
14237,PRIMEAUX,0.82,0.87,4,239,5,0,1,0,sales,low,1
14245,ACHESON,0.84,0.87,4,246,6,0,1,0,hr,low,1
14246,MUNDEN,0.1,0.94,6,255,4,0,1,0,technical,low,1
14249,UMSTEAD,0.11,0.89,6,306,4,0,1,0,technical,low,1
14251,PELLEGRIN,0.87,0.88,5,269,5,0,1,0,technical,low,1
14254,WAGNON,0.1,0.8,7,281,4,0,1,0,technical,low,1
14255,HUCKINS,0.09,0.89,6,276,4,0,1,0,technical,low,1
14256,CASTAGNA,0.84,0.74,3,182,4,0,1,0,technical,low,1
14265,GOVER,0.1,0.92,7,307,4,0,1,0,support,low,1
14267,REPPERT,0.11,0.94,7,255,4,0,1,0,support,low,1
14268,GIRARDI,0.1,0.81,6,309,4,0,1,0,technical,low,1
14270,BRANCATO,0.85,1.0,4,225,5,0,1,0,technical,low,1
14271,BRAMBLETT,0.85,0.91,5,226,5,0,1,0,management,medium,2
14272,SAETERN,0.11,0.93,7,308,4,0,1,0,IT,medium,2
14273,PUIG,0.1,0.95,6,244,5,0,1,0,IT,medium,2
14275,HEAVNER,0.11,0.94,6,286,4,0,1,0,IT,medium,2
14278,SEDANO,0.9,0.98,4,264,6,0,1,0,product_mng,medium,2
14279,SCHLICHTING,0.76,0.86,5,223,5,1,1,0,product_mng,medium,2
14281,LOISELLE,0.74,0.99,2,277,3,0,1,0,IT,medium,2
14282,RIDGLEY,0.09,0.77,5,275,4,0,1,0,product_mng,medium,2
14284,PANOS,0.09,0.87,7,295,4,0,1,0,product_mng,low,1
14285,HEILIG,0.11,0.97,6,277,4,0,1,0,product_mng,medium,2
14286,BASILIO,0.11,0.79,7,306,4,0,1,0,product_mng,medium,2
14287,STRAUSBAUGH,0.1,0.83,6,295,4,0,1,0,product_mng,medium,2
14294,OBANION,0.84,0.85,4,249,6,0,1,0,marketing,low,1
14295,MANSKE,0.11,0.77,6,291,4,0,1,0,marketing,low,1
14296,LAMANTIA,0.11,0.87,6,305,4,0,1,0,marketing,low,1
14297,IRAHETA,0.17,0.84,5,232,3,0,1,0,sales,low,1
14300,CULHANE,0.1,0.79,6,291,4,0,1,0,sales,low,1
14302,WOODFIN,0.89,1.0,5,246,5,0,1,0,sales,low,1
14305,NEHER,0.09,0.83,6,255,4,0,1,0,sales,low,1
14307,MATTOCKS,0.1,0.77,6,265,4,0,1,0,sales,low,1
14308,LEGETTE,0.1,0.84,6,279,4,0,1,0,sales,low,1
14309,ENOCHS,0.11,0.97,6,284,4,0,1,0,sales,low,1
14310,ECKLEY,0.9,1.0,5,221,6,0,1,0,sales,medium,2
14314,OLESEN,0.09,0.94,7,267,4,0,1,0,sales,medium,2
14317,FOUTCH,0.91,1.0,4,257,5,0,1,0,accounting,medium,2
14319,DILLE,0.71,0.87,3,177,4,0,1,0,hr,medium,2
14322,HASBROUCK,0.09,0.85,6,289,4,0,1,0,hr,high,3
14324,SHINKLE,0.9,0.96,4,258,5,0,1,0,technical,medium,2
14325,PERALEZ,0.84,1.0,5,234,5,0,1,0,technical,medium,2
14328,MOSHIER,0.11,0.84,6,251,4,0,1,0,technical,low,1
14333,BARBEAU,0.75,1.0,4,216,6,0,1,0,technical,low,1
14334,WELK,0.11,0.84,6,300,5,1,1,0,support,low,1
14336,SILLER,0.11,0.92,6,260,4,0,1,0,support,low,1
14338,MERIWETHER,0.7,0.89,3,183,5,0,1,0,support,low,1
14339,LAUTERBACH,0.09,0.82,6,250,4,0,1,0,support,low,1
14341,EPLING,0.1,0.83,6,292,4,0,1,0,support,low,1
14343,DAUB,0.9,1.0,5,221,5,0,1,0,support,low,1
14346,HAGINS,0.31,0.84,7,133,5,0,1,0,technical,low,1
14347,BADEN,0.1,0.84,6,283,4,1,1,0,technical,low,1
14349,SICA,0.74,1.0,4,249,5,0,1,0,IT,low,1
14350,MULLANE,0.73,0.87,5,257,5,0,1,0,IT,low,1
14351,JURGENSEN,0.09,0.96,6,245,4,0,1,0,IT,low,1
14353,KIMMONS,0.11,0.8,6,256,4,0,1,0,IT,low,1
14355,BONES,0.84,0.99,4,267,5,0,1,0,product_mng,low,1
14357,PRISCO,0.76,0.92,4,239,5,0,1,0,product_mng,low,1
14358,KASER,0.11,0.87,6,306,4,0,1,0,IT,low,1
14359,JELKS,0.84,0.88,4,263,5,1,1,0,marketing,low,1
14361,CERRONE,0.11,0.91,6,278,4,0,1,0,marketing,low,1
14366,FLEEMAN,0.11,0.8,6,304,4,0,1,0,accounting,low,1
14367,DECKERT,0.83,1.0,5,240,5,0,1,0,support,low,1
14368,CUBBAGE,0.11,0.92,6,305,4,0,1,0,technical,low,1
14371,RIZVI,0.1,0.95,7,301,4,0,1,0,marketing,low,1
14372,RED,0.9,0.98,5,243,6,0,1,0,marketing,low,1
14374,MOOREFIELD,0.79,0.89,5,239,5,0,1,0,sales,low,1
14375,LEET,0.9,0.99,5,260,5,0,1,0,sales,low,1
14376,KHANNA,0.11,0.84,7,296,4,0,1,0,sales,low,1
14381,CASSON,0.81,0.99,4,259,5,0,1,0,sales,low,1
14383,REICHMAN,0.11,0.78,7,278,4,0,1,0,sales,low,1
14384,KEPLINGER,0.1,0.88,6,284,4,0,1,0,sales,low,1
14390,ORVIS,0.11,0.85,6,308,5,0,1,0,sales,medium,2
14392,CADWALLADER,0.1,0.84,6,261,4,0,1,0,accounting,medium,2
14393,BEUTLER,0.89,0.99,5,257,5,0,1,0,accounting,medium,2
14394,SUNIGA,0.11,0.8,6,285,4,0,1,0,accounting,medium,2
14397,EMMANUEL,0.09,0.85,6,297,4,0,1,0,hr,medium,2
14401,GAUDREAU,0.09,0.8,7,283,5,0,1,0,technical,low,1
14402,BERINGER,0.92,0.87,4,226,6,1,1,0,technical,medium,2
14403,ZUBIA,0.74,0.91,4,232,5,0,1,0,technical,medium,2
14404,REIGLE,0.09,0.82,6,249,4,0,1,0,technical,medium,2
14405,OUBRE,0.89,0.95,4,275,5,0,1,0,technical,medium,2
14406,GARDELLA,0.09,0.8,6,304,4,0,1,0,technical,low,1
14408,MCCARDLE,0.1,0.91,6,287,4,0,1,0,technical,low,1
14409,LUCIUS,0.1,0.89,7,285,4,0,1,0,technical,low,1
14410,FIZER,0.77,0.94,5,226,6,0,1,0,support,low,1
14411,AMBLER,0.9,0.82,5,259,5,0,1,0,support,low,1
14413,FISCHBACH,0.76,1.0,5,219,5,0,1,0,support,low,1
14414,SHEARD,0.1,0.93,6,256,4,0,1,0,support,low,1
14415,HAMMONTREE,0.87,0.9,5,254,6,0,1,0,support,low,1
14417,BORELLI,0.77,0.99,5,228,5,0,1,0,support,low,1
14418,BARKS,0.78,0.87,4,228,5,0,1,0,support,low,1
14423,HANK,0.88,1.0,5,219,5,0,1,0,technical,low,1
14428,DECOTEAU,0.9,0.98,5,245,5,0,1,0,IT,low,1
14430,BUITRON,0.89,0.87,5,225,5,0,1,0,product_mng,low,1
14431,TRANG,0.1,0.84,6,286,4,0,1,0,product_mng,low,1
14434,MELIA,0.87,0.9,5,252,5,0,1,0,IT,low,1
14436,ABRIL,0.9,0.97,4,258,5,0,1,0,accounting,low,1
14439,RAYL,0.85,0.95,5,236,5,0,1,0,hr,low,1
14440,MECHE,0.78,0.98,5,239,6,0,1,0,marketing,low,1
14442,MALTESE,0.92,0.99,5,255,6,0,1,0,sales,low,1
14443,SYKORA,0.11,0.83,6,244,4,0,1,0,accounting,low,1
14446,COLUMBUS,0.83,0.85,4,255,5,0,1,0,management,low,1
14450,MAHONY,0.1,0.97,7,254,4,0,1,0,sales,low,1
14451,DRUMHELLER,0.1,0.87,7,289,4,0,1,0,sales,low,1
14455,CASPERSON,0.89,0.86,5,275,5,0,1,0,sales,low,1
14459,MORAGA,0.87,0.91,4,228,5,0,1,0,sales,low,1
14460,HURTT,0.11,0.84,6,298,4,0,1,0,sales,low,1
14461,HEISEY,0.79,0.87,5,261,5,0,1,0,sales,low,1
14462,CRUCE,0.79,0.92,5,254,6,0,1,0,sales,low,1
14464,BOHANNAN,0.87,0.98,4,248,5,0,1,0,sales,low,1
14465,BARATTA,0.6,0.92,2,258,5,0,1,0,sales,low,1
14467,SWIDERSKI,0.11,0.81,6,266,4,1,1,0,sales,medium,2
14469,PITCOCK,0.88,0.88,5,232,5,1,1,0,accounting,medium,2
14470,BUDA,0.11,0.84,6,287,4,0,1,0,accounting,medium,2
14472,SAULSBERRY,0.82,0.97,5,263,5,0,1,0,hr,medium,2
14474,CRUDUP,0.11,0.78,6,260,4,0,1,0,hr,medium,2
14476,BUSICK,0.84,0.93,4,251,5,0,1,0,technical,medium,2
14477,BONGIORNO,0.11,0.95,6,286,4,0,1,0,technical,medium,2
14480,BEEM,0.38,0.86,6,139,6,0,1,0,technical,medium,2
14482,MERIDETH,0.11,0.84,6,251,4,0,1,0,technical,medium,2
14483,LAMARRE,0.81,0.93,5,270,5,0,1,0,technical,medium,2
14484,FULLWOOD,0.09,0.96,6,296,4,0,1,0,technical,low,1
14485,FREIRE,0.11,0.9,6,254,4,0,1,0,technical,low,1
14486,CASADO,0.81,0.95,5,238,6,0,1,0,technical,low,1
14487,LEBOWITZ,0.1,0.97,6,267,4,1,1,0,support,low,1
14488,KERLIN,0.74,0.89,5,229,6,0,1,0,support,low,1
14489,HARTIG,0.09,0.78,6,254,4,0,1,0,support,low,1
14490,YERKES,0.82,0.81,4,233,4,1,1,0,support,low,1
14491,KIBBE,0.1,0.98,6,268,4,0,1,0,support,low,1
14493,FANNON,0.83,0.92,5,267,6,0,1,0,support,low,1
14494,WADDINGTON,0.1,0.93,6,289,4,1,1,0,support,low,1
14497,WETHERBEE,0.11,0.83,6,306,4,0,1,0,support,low,1
14498,MIERS,0.11,0.79,6,292,4,0,1,1,technical,low,1
14499,CLOSSON,0.82,0.91,5,232,5,0,1,0,technical,low,1
14502,YAMASAKI,0.87,0.84,5,231,5,0,1,0,IT,low,1
14504,STROZIER,0.11,0.91,6,308,4,1,1,0,IT,low,1
14505,SKOGLUND,0.1,0.93,6,253,4,0,1,0,IT,medium,2
14510,BARTLE,0.74,0.84,5,249,5,0,1,0,product_mng,medium,2
14512,AGUDELO,0.12,1.0,3,278,4,0,1,0,RandD,medium,2
14513,WAXMAN,0.1,0.77,7,250,5,0,1,0,RandD,medium,2
14515,SANDERLIN,0.89,0.87,5,255,5,0,1,0,RandD,medium,2
14518,GALANG,0.11,0.81,5,287,4,0,1,0,sales,low,1
14520,STICH,0.1,0.94,6,285,4,0,1,0,support,medium,2
14521,SILVIS,0.1,0.93,7,305,4,0,1,0,technical,medium,2
14522,SHOFNER,0.11,0.95,7,300,4,0,1,0,management,medium,2
14525,MOREJON,0.1,0.81,6,268,4,0,1,0,marketing,low,1
14526,GURGANUS,0.73,0.86,4,245,6,0,1,0,sales,low,1
14529,SANTILLO,0.11,0.94,6,276,4,0,1,0,sales,low,1
14532,MANKIN,0.82,0.84,5,244,5,0,1,0,sales,low,1
14534,LIEBMAN,0.11,0.91,7,287,4,0,1,0,sales,low,1
14538,SOSNOWSKI,0.88,0.99,5,262,6,0,1,0,sales,low,1
14539,RINEY,0.1,0.85,6,266,4,0,1,0,sales,low,1
14542,CRIGGER,0.11,0.85,7,302,4,0,1,0,sales,low,1
14543,MUSIAL,0.09,0.98,6,271,4,0,1,0,sales,low,1
14545,MASTROIANNI,0.1,0.81,6,290,4,0,1,0,accounting,medium,2
14547,BOURDON,0.77,0.87,5,266,5,0,1,0,accounting,medium,2
14550,SUMMA,0.1,0.91,6,246,4,0,1,0,hr,medium,2
14551,ROSELLI,0.09,0.89,7,308,5,0,1,0,hr,medium,2
14553,ORRIS,0.9,1.0,5,232,5,0,1,0,technical,medium,2
14556,DEDMON,0.1,0.86,6,278,4,0,1,0,technical,high,3
14557,BERT,0.81,1.0,4,253,5,0,1,0,technical,low,1
14558,GERST,0.11,0.8,6,282,4,0,1,0,technical,medium,2
14559,CASTNER,0.11,0.84,7,264,4,0,1,0,technical,medium,2
14561,BARSTOW,0.09,0.8,6,304,5,0,1,0,technical,medium,2
14562,VILLALON,0.48,0.93,3,219,6,0,1,0,technical,low,1
14563,PENMAN,0.91,0.91,4,262,6,0,1,0,support,low,1
14565,BROADDUS,0.33,0.88,6,219,5,0,1,0,support,low,1
14570,SHUFF,0.09,0.91,6,275,4,0,1,0,support,low,1
14571,CANNATA,0.1,0.87,6,290,4,0,1,0,support,low,1
14572,BOMMARITO,0.76,0.9,4,263,5,0,1,0,support,low,1
14574,MAISONET,0.72,0.96,5,267,5,0,1,0,technical,low,1
14576,COSTIN,0.91,0.87,4,235,5,0,1,0,technical,low,1
14577,BUTERBAUGH,0.1,0.83,6,258,4,0,1,0,management,low,1
14579,BANTON,0.82,0.86,5,243,5,0,1,0,IT,low,1
14580,WINBURN,0.1,0.82,6,266,4,0,1,0,IT,low,1
14585,HILD,0.86,0.84,5,254,5,0,1,0,product_mng,medium,2
14586,GOSE,0.73,0.99,5,262,5,0,1,0,product_mng,medium,2
14590,SWAYZE,0.77,0.93,4,231,5,0,1,0,hr,medium,2
14596,GRIZZARD,0.75,0.9,5,256,5,0,1,0,support,low,1
14597,FETTIG,0.1,0.93,6,298,4,0,1,0,technical,medium,2
14598,YONKER,0.1,0.97,6,247,4,0,1,0,management,medium,2
14601,EBANKS,0.78,1.0,4,253,5,0,1,0,marketing,low,1
14603,STRUTHERS,0.84,1.0,4,261,5,0,1,0,sales,low,1
14604,SICARD,0.11,0.93,6,282,4,0,1,0,sales,low,1
14608,FUHRMANN,0.09,0.79,6,293,5,0,1,0,sales,low,1
14609,CALERO,0.87,0.83,4,265,6,0,1,0,sales,low,1
14610,BECKSTEAD,0.1,0.87,6,250,4,0,1,0,sales,low,1
14611,RAABE,0.91,1.0,5,251,6,0,1,0,sales,low,1
14612,CAPO,0.76,0.92,4,246,5,0,1,0,sales,low,1
14613,ADOLPH,0.74,1.0,5,275,5,0,1,0,sales,low,1
14614,STEMPLE,0.92,0.93,5,240,5,0,1,0,sales,low,1
14615,STEINERT,0.76,0.87,5,245,5,0,1,0,sales,low,1
14617,GRAN,0.73,0.99,5,241,5,0,1,0,sales,low,1
14618,CHARLAND,0.09,0.94,6,257,4,0,1,0,sales,low,1
14619,BOREL,0.91,0.92,4,246,5,0,1,0,sales,low,1
14620,ARY,0.82,0.98,4,233,5,0,1,0,sales,low,1
14622,SIMOES,0.84,0.99,4,262,6,0,1,0,accounting,medium,2
14625,NATH,0.91,0.97,5,233,5,0,1,0,hr,medium,2
14627,USRY,0.82,1.0,4,229,6,0,1,0,hr,medium,2
14628,NASCIMENTO,0.11,0.9,6,264,4,0,1,0,technical,medium,2
14630,GAIN,0.82,0.85,4,223,5,0,1,0,technical,medium,2
14631,BREECE,0.09,0.96,6,268,4,0,1,0,technical,medium,2
14632,BRASSFIELD,0.1,0.94,6,287,4,0,1,0,technical,medium,2
14633,WECHSLER,0.86,1.0,5,257,5,0,1,0,technical,medium,2
14637,PIETSCH,0.74,0.92,4,261,5,0,1,0,technical,medium,2
14644,BODY,0.87,0.84,4,264,6,0,1,0,support,low,1
14645,TOLLESON,0.1,0.84,6,309,4,0,1,0,support,low,1
14647,POMERANTZ,0.11,0.85,6,261,4,0,1,0,support,low,1
14649,GONYEA,0.77,0.9,4,237,5,0,1,0,support,low,1
14652,TANSEY,0.36,0.78,2,151,4,0,1,0,technical,low,1
14653,STAUDT,0.77,1.0,5,229,5,0,1,0,management,low,1
14654,DUNSMORE,0.81,0.98,5,245,5,0,1,0,IT,low,1
14656,CLINARD,0.09,0.94,6,283,5,0,1,0,IT,low,1
14658,OSBOURNE,0.1,0.84,5,298,4,0,1,0,IT,low,1
14660,LUCIDO,0.81,0.92,5,239,5,0,1,0,product_mng,low,1
14661,GOSSARD,0.81,0.9,4,226,5,0,1,0,product_mng,medium,2
14662,GILYARD,0.85,0.98,5,248,5,0,1,0,product_mng,medium,2
14663,STILLS,0.1,0.87,6,286,4,0,1,0,IT,medium,2
14665,PALOMBO,0.09,0.97,7,254,4,1,1,0,RandD,medium,2
14667,MAC,0.86,0.93,5,223,5,0,1,0,RandD,medium,2
14668,KERRY,0.77,1.0,4,255,5,0,1,0,RandD,medium,2
14674,MOLER,0.8,0.85,4,273,5,0,1,0,management,low,1
14675,MARIS,0.82,0.98,5,234,5,0,1,0,marketing,medium,2
14678,FOLLIS,0.09,0.95,6,292,4,0,1,0,sales,medium,2
14679,WEIBEL,0.9,0.92,5,245,5,0,1,0,sales,low,1
14681,MEESE,0.1,0.85,6,260,4,0,1,0,sales,low,1
14683,FINKLE,0.89,0.85,5,266,5,0,1,0,sales,low,1
14685,CHARTRAND,0.87,1.0,5,242,5,0,1,0,sales,low,1
14687,AMUNDSEN,0.11,0.87,5,271,4,0,1,0,sales,low,1
14688,RETHERFORD,0.09,0.79,6,275,4,0,1,0,sales,low,1
14689,RAHIM,0.76,0.83,5,227,5,0,1,0,sales,low,1
14690,MARKERT,0.11,0.96,7,277,5,0,1,0,sales,low,1
14692,RONK,0.1,0.79,6,274,4,0,1,0,sales,low,1
14693,ROCHELEAU,0.77,0.87,4,242,6,0,1,0,sales,low,1
14698,GOSNEY,0.19,1.0,4,192,4,0,1,0,accounting,low,1
14699,DINGES,0.1,0.83,7,276,4,0,1,0,accounting,low,1
14700,PINCUS,0.76,0.88,4,206,4,0,1,0,hr,medium,2
14703,FARRER,0.11,0.83,6,244,4,0,1,0,hr,medium,2
14704,APEL,0.1,0.94,6,309,4,0,1,0,technical,medium,2
14705,ZOELLER,0.84,1.0,5,218,5,0,1,0,technical,medium,2
14706,THIEME,0.82,0.99,4,263,6,0,1,0,technical,medium,2
14707,MAIDA,0.1,0.82,6,244,4,0,1,0,technical,medium,2
14710,CUCCIA,0.89,0.95,2,181,5,0,1,0,technical,medium,2
14711,BALTZ,0.91,0.84,5,265,5,0,1,0,technical,medium,2
14713,ABDALLA,0.11,0.87,7,282,5,0,1,0,technical,low,1
14715,PIDGEON,0.78,0.83,4,217,6,0,1,0,support,medium,2
14716,JONE,0.11,0.97,6,289,5,0,1,0,support,medium,2
14717,HASSINGER,0.83,0.98,4,259,5,0,1,0,support,medium,2
14722,CLASSEN,0.53,0.85,2,164,5,0,1,0,support,low,1
14723,SPADA,0.09,0.96,6,259,4,0,1,0,support,low,1
14724,LISI,0.11,0.89,6,293,4,0,1,0,support,low,1
14725,GERRARD,0.83,0.96,5,275,5,0,1,0,support,low,1
14726,DUFAULT,0.88,1.0,5,219,6,1,1,0,technical,low,1
14727,BRAZELTON,0.1,0.89,6,247,4,0,1,0,technical,low,1
14728,BOGGAN,0.09,0.86,7,309,4,0,1,0,technical,low,1
14731,RASCOE,0.87,0.94,4,274,5,0,1,0,IT,low,1
14732,PENIX,0.74,0.99,4,233,5,0,1,0,IT,low,1
14733,ESPEJO,0.1,0.95,7,289,4,0,1,0,IT,low,1
14734,DOCKINS,0.74,0.82,4,239,6,0,1,0,IT,low,1
14735,BODKIN,0.75,0.99,5,221,5,0,1,0,product_mng,low,1
14738,NETHERTON,0.09,0.9,7,289,4,0,1,0,product_mng,low,1
14739,LAMBERTH,0.09,0.8,6,301,5,0,1,0,IT,medium,2
14743,BARNHOUSE,0.1,0.84,6,246,4,0,1,0,hr,medium,2
14745,WHITESIDES,0.75,0.85,5,240,6,1,1,0,marketing,medium,2
14747,ROSENBERRY,0.11,0.85,6,305,4,0,1,0,accounting,medium,2
14749,HULLINGER,0.87,1.0,5,261,5,1,1,0,technical,medium,2
14750,EHRHART,0.11,0.94,7,244,4,0,1,0,management,medium,2
14752,CLAUNCH,0.81,0.87,4,254,5,0,1,0,marketing,low,1
14753,ANWAR,0.77,0.91,5,236,5,0,1,0,marketing,medium,2
14754,VOGELSANG,0.89,0.92,5,237,5,0,1,0,sales,medium,2
14756,SIMMERMAN,0.78,1.0,5,236,5,0,1,0,sales,medium,2
14759,NICKLAS,0.85,0.82,4,270,5,0,1,0,sales,low,1
14761,DOMINQUEZ,0.11,0.96,6,298,4,0,1,0,sales,low,1
14762,CHESS,0.75,0.99,5,254,5,0,1,0,sales,low,1
14763,WEEKLY,0.82,0.85,5,248,5,0,1,0,sales,low,1
14764,MATTHES,0.79,1.0,5,257,6,0,1,0,sales,low,1
14766,GARABEDIAN,0.1,0.9,7,281,4,0,1,0,sales,low,1
14770,VANDOREN,0.11,0.8,7,296,4,0,1,0,sales,low,1
14771,SEVERNS,0.09,0.86,6,279,4,0,1,0,sales,low,1
14774,MAGNUSSON,0.1,0.77,7,291,4,0,1,0,accounting,low,1
14777,OKEEFFE,0.11,0.79,7,310,4,0,1,0,hr,low,1
14778,NOKES,0.1,0.97,6,282,4,0,1,0,hr,medium,2
14782,ZOU,0.73,1.0,4,252,5,0,1,0,technical,medium,2
14783,SETSER,0.75,0.97,5,243,6,0,1,0,technical,medium,2
14788,FRIAR,0.57,0.72,4,275,6,0,1,0,technical,medium,2
14789,DRUMMER,0.9,0.96,5,243,5,0,1,0,technical,medium,2
14792,SYLVA,0.81,0.88,5,242,5,0,1,0,support,medium,2
