name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level
BRUNI,0.92,0.64,4,190,10,1,0,0,management,low,1
BOYES,0.76,0.85,3,192,3,0,0,0,marketing,low,1
ANZALDUA,0.91,0.65,5,214,3,1,0,0,marketing,low,1
WELCOME,0.8,0.84,4,242,2,1,0,0,marketing,low,1
MCGUFFIN,0.73,0.72,4,233,2,0,0,0,sales,low,1
GREENHILL,0.88,0.53,3,218,4,0,0,0,sales,low,1
FORBIS,0.65,0.4,5,125,4,0,0,0,sales,low,1
BAITY,0.84,0.5,4,178,2,0,0,0,sales,low,1
TEEGARDEN,0.93,0.5,5,272,3,0,0,0,sales,low,1
RABIN,0.64,0.6,3,265,4,0,0,0,sales,low,1
NICODEMUS,0.66,0.72,4,271,3,0,0,0,sales,low,1
LAUZON,0.76,0.56,3,179,3,1,0,0,sales,low,1
YUNKER,0.34,0.72,3,118,4,0,0,0,IT,low,1
STOGSDILL,0.48,0.8,4,196,5,0,0,0,product_mng,low,1
SCHUELLER,0.79,0.61,4,173,2,0,0,0,product_mng,low,1
SALIM,0.82,0.67,4,156,3,0,0,0,product_mng,low,1
DEWS,0.51,0.71,2,180,3,0,0,0,product_mng,low,1
VILLAFANA,0.84,0.78,4,263,3,0,0,0,IT,low,1
SHAN,0.66,0.79,5,134,3,0,0,0,management,high,3
MINCH,0.72,0.88,3,189,3,1,0,0,management,high,3
KAST,0.53,0.91,4,167,4,0,0,0,management,high,3
ELLETT,0.81,0.8,5,132,2,1,0,0,management,high,3
BOLER,0.58,0.9,3,209,2,0,0,0,management,high,3
WILLCOX,0.82,0.56,2,227,5,1,0,0,management,high,3
TAFF,0.72,0.99,4,239,3,0,0,0,marketing,medium,2
SHROUT,0.9,0.54,4,172,4,0,0,0,sales,medium,2
SABELLA,0.98,0.91,3,188,4,0,0,0,accounting,medium,2
KAHAN,0.56,0.74,3,265,3,0,0,0,support,medium,2
GERTH,0.77,0.82,3,153,3,1,0,0,technical,medium,2
VEDDER,0.61,0.89,4,242,2,0,0,0,management,medium,2
RAZA,0.97,0.61,4,262,3,1,0,1,marketing,medium,2
PROCOPIO,0.64,0.55,3,246,2,0,0,1,marketing,high,3
HEETER,0.99,0.97,4,211,2,0,0,1,marketing,low,1
BANES,0.61,0.42,3,145,4,0,0,1,sales,medium,2
ALAIMO,0.72,0.71,4,256,3,0,0,1,sales,medium,2
WIMBUSH,0.67,0.91,2,245,2,1,0,1,sales,medium,2
VIRDEN,0.9,0.56,3,151,3,0,0,0,sales,medium,2
STARKWEATHER,0.9,0.73,4,245,2,0,0,0,sales,low,1
MUTTER,0.63,0.61,4,171,3,0,0,0,sales,low,1
MANNERS,0.64,0.88,3,252,2,0,0,0,sales,low,1
EICKHOFF,0.44,0.65,3,175,2,0,0,0,IT,low,1
BOOZE,0.64,0.94,4,210,3,0,0,0,product_mng,low,1
BOHANAN,0.65,0.95,2,180,2,0,0,0,product_mng,low,1
SWILLEY,0.69,0.9,5,103,5,0,0,0,product_mng,low,1
HANKINSON,0.93,0.51,4,110,3,0,0,0,product_mng,low,1
TALLANT,0.73,0.9,5,184,3,0,0,0,IT,low,1
RYANS,0.83,0.6,4,161,2,0,0,0,management,high,3
ROSIN,0.82,0.49,5,210,3,0,0,0,management,high,3
LABARRE,0.39,0.91,2,212,2,0,0,0,management,high,3
LABAR,0.53,0.47,6,106,6,0,0,0,management,high,3
KILLINGER,0.88,0.81,4,179,3,0,0,0,management,high,3
HILLHOUSE,0.8,0.6,5,217,3,0,0,0,management,high,3
HEINTZELMAN,0.68,0.79,4,184,3,0,0,0,marketing,low,1
WESTLEY,0.66,0.6,3,210,2,0,0,0,sales,low,1
COTTONE,0.61,0.61,4,246,2,0,0,0,accounting,low,1
BICKERSTAFF,0.74,0.55,4,262,3,0,0,0,support,low,1
ROTTER,0.61,0.83,4,245,3,1,0,1,technical,low,1
REETZ,0.57,0.99,3,222,3,1,0,1,management,low,1
LOHMANN,0.68,0.54,4,146,4,0,0,1,marketing,medium,2
HEY,0.75,0.79,4,263,3,0,0,1,marketing,medium,2
DINAPOLI,0.29,0.57,5,134,2,0,0,1,marketing,medium,2
VENCES,0.81,0.81,5,250,4,0,0,1,sales,medium,2
VANWORMER,0.53,0.68,4,173,3,0,0,0,sales,medium,2
THORNSBERRY,0.42,0.96,6,173,3,0,0,0,sales,medium,2
MURRIETA,0.64,0.67,4,252,3,1,0,0,sales,medium,2
MCKIERNAN,0.63,0.5,2,230,4,0,0,0,sales,medium,2
HOFMAN,0.81,0.81,4,212,2,1,0,0,sales,medium,2
SEN,0.71,0.66,5,187,2,0,0,0,sales,medium,2
PINHEIRO,0.7,0.83,5,241,2,0,0,0,sales,medium,2
MANER,0.53,1,3,164,4,0,0,0,IT,medium,2
JACO,0.16,0.93,6,218,6,1,0,0,product_mng,high,3
CROSLEY,0.17,0.55,4,194,3,0,0,0,product_mng,low,1
SEAWRIGHT,0.7,0.95,3,158,2,0,0,0,product_mng,medium,2
ROGALSKI,0.43,0.88,2,149,4,0,0,0,product_mng,medium,2
HOLLANDSWORTH,0.49,0.62,4,161,2,0,0,0,IT,medium,2
HINZE,0.5,0.9,5,226,2,0,0,0,management,high,3
BROSIUS,0.57,0.59,2,111,2,0,0,0,management,high,3
WESTHOFF,0.68,0.75,4,258,3,0,0,0,management,high,3
VICKNAIR,0.62,0.61,3,266,2,0,0,0,management,high,3
SWEETMAN,0.69,0.75,3,253,3,0,0,0,management,high,3
KEEHN,0.63,0.7,5,160,3,0,0,0,management,high,3
HAGOPIAN,0.76,0.62,5,230,3,1,0,0,marketing,low,1
CASLER,0.62,0.76,5,198,3,0,0,0,sales,low,1
ROSINSKI,0.82,0.69,3,250,3,0,0,0,accounting,low,1
POLL,0.2,0.7,4,225,5,0,0,0,support,low,1
LIPARI,0.16,0.7,3,178,3,1,0,0,technical,low,1
LINTZ,0.2,0.78,4,196,3,0,0,0,management,low,1
ZAWACKI,0.53,0.51,4,240,2,0,0,0,marketing,low,1
WROTEN,0.71,0.63,3,204,3,0,0,0,marketing,low,1
PERLA,0.7,0.93,3,250,3,0,0,0,marketing,low,1
HENRIE,0.92,0.94,2,224,2,0,0,0,sales,low,1
CRYSTAL,0.81,0.92,4,268,3,0,0,0,sales,low,1
WITTY,0.79,0.62,5,167,3,0,0,0,sales,low,1
WALLICK,0.53,0.64,3,168,3,0,0,0,sales,low,1
PETROFF,0.51,0.56,4,168,2,0,0,0,sales,low,1
MCKILLIP,0.78,0.9,5,158,3,0,0,0,sales,low,1
JANICKI,0.5,0.91,3,240,3,0,0,0,sales,low,1
HOOTS,0.92,1,4,261,4,0,0,0,sales,medium,2
GRANATA,0.59,0.54,4,176,2,0,0,0,technical,medium,2
DORANTES,0.77,0.55,3,217,3,0,0,0,support,medium,2
RASKIN,0.74,0.87,5,224,2,0,0,0,support,medium,2
PICOU,0.67,0.97,4,196,3,0,0,0,support,medium,2
MCELYEA,0.56,0.59,3,223,3,0,0,0,support,medium,2
EMERT,0.84,0.44,5,131,5,1,0,0,support,medium,2
CAPLE,0.53,0.77,2,167,2,0,0,0,support,medium,2
BUSBEE,0.86,0.71,5,273,3,0,0,0,support,medium,2
BLACKMER,0.77,0.68,3,98,3,0,0,0,support,medium,2
WACHTEL,0.97,0.94,4,253,3,0,0,0,support,medium,2
PETTENGILL,0.69,0.87,5,174,3,0,0,0,support,medium,2
NICKLE,0.73,0.9,3,274,2,0,0,0,support,high,3
NEWBERG,0.42,0.47,6,174,5,0,0,0,technical,low,1
HEDMAN,0.4,0.47,5,173,5,0,0,0,technical,medium,2
FORGIONE,0.33,0.41,2,198,4,0,0,0,technical,medium,2
FLAVIN,0.68,0.66,3,238,2,0,0,0,management,medium,2
WESTBY,0.78,0.8,3,256,2,0,0,0,IT,medium,2
SCHUPP,0.92,0.6,3,179,2,0,0,0,IT,low,1
PULASKI,0.66,0.66,4,273,4,1,0,0,IT,low,1
NALE,0.6,0.45,3,104,4,0,0,0,IT,low,1
MEADER,0.86,0.83,4,208,3,1,0,0,IT,low,1
WAYMIRE,0.61,0.49,3,275,2,0,0,0,product_mng,low,1
TROUTT,0.71,0.68,3,231,2,1,0,0,product_mng,low,1
LAPRADE,0.86,0.62,4,186,3,0,0,0,product_mng,low,1
FISHBURN,0.96,0.59,3,241,3,0,0,0,product_mng,low,1
DEALBA,0.7,0.54,3,194,2,1,0,0,IT,low,1
STIEFEL,0.38,0.49,4,196,3,0,0,1,management,high,3
OKADA,0.39,0.75,6,185,3,0,0,1,management,high,3
LESH,0.49,0.4,2,148,2,1,0,1,management,high,3
FALLIN,0.78,0.62,4,150,3,0,0,1,management,high,3
CARNER,0.74,0.79,5,121,5,0,0,1,management,high,3
BELIN,0.82,0.76,4,266,3,0,0,1,management,high,3
ANAND,0.6,0.42,2,109,6,0,0,0,sales,low,1
WHIPKEY,0.72,0.99,3,143,4,0,0,0,sales,low,1
VANDEUSEN,0.73,0.97,3,174,3,0,0,0,sales,low,1
SCHAIBLE,0.89,0.55,4,159,2,0,0,0,sales,medium,2
MOSKAL,0.74,0.94,4,157,2,0,0,0,sales,medium,2
MANG,0.83,0.57,2,222,2,0,0,0,sales,medium,2
HARVILL,0.24,0.88,5,199,5,1,0,0,sales,medium,2
CAVER,0.93,0.89,3,255,7,1,0,0,sales,medium,2
MCDONAGH,0.96,0.62,4,253,7,0,0,0,sales,medium,2
MATTEO,0.16,0.68,5,149,7,1,0,0,sales,medium,2
HOLDSWORTH,0.21,0.85,6,285,7,0,0,0,sales,medium,2
HEIDE,0.69,0.54,3,164,7,0,0,0,sales,medium,2
CRISLER,0.66,0.96,3,243,3,1,0,0,sales,medium,2
CAPEHART,0.67,0.39,2,207,7,0,0,0,sales,medium,2
BOYKO,0.85,0.58,4,186,7,0,0,0,sales,medium,2
GILLS,0.37,0.92,4,211,7,0,0,0,sales,high,3
GENDREAU,0.64,0.64,2,190,3,0,0,0,sales,low,1
COWGER,0.91,0.82,2,241,3,0,0,0,sales,medium,2
BURLISON,0.96,0.68,3,206,3,0,0,0,sales,medium,2
BESHEARS,0.74,0.7,4,273,3,0,0,0,sales,medium,2
WHELCHEL,0.94,0.99,2,157,3,0,0,0,sales,medium,2
TRAMEL,0.37,0.72,3,183,2,0,0,0,sales,low,1
MORITA,0.92,0.85,3,151,6,1,0,0,sales,low,1
MCSHERRY,0.86,0.72,3,217,3,0,0,0,sales,low,1
KIER,0.66,0.49,5,235,8,1,0,0,sales,low,1
HEWES,0.19,0.61,4,127,8,0,0,0,sales,low,1
GOERING,0.65,0.61,5,167,8,0,0,0,sales,low,1
VANGILDER,0.92,0.44,3,260,8,0,0,0,sales,low,1
KNAUS,0.83,0.8,3,240,8,0,0,0,sales,low,1
CISSELL,0.94,0.82,4,187,3,0,0,0,sales,low,1
SCRIVEN,0.42,0.69,3,126,2,0,0,0,sales,low,1
RATNER,0.78,0.53,6,168,3,0,0,0,sales,low,1
LINSCOTT,0.58,0.76,4,197,5,0,0,0,sales,low,1
KARSTEN,0.5,0.64,2,170,8,0,0,0,sales,low,1
GERSTNER,0.82,0.76,3,219,8,1,0,0,IT,low,1
CATOE,0.97,0.92,6,137,8,1,0,0,product_mng,low,1
TAMURA,0.8,0.93,3,225,4,0,0,0,product_mng,low,1
PIASECKI,0.82,0.84,3,194,3,0,0,0,product_mng,low,1
NORMANDIN,0.95,0.99,5,251,4,0,0,0,product_mng,low,1
BROBST,0.88,0.51,5,195,4,0,0,0,IT,low,1
NATHANSON,0.5,0.86,3,180,7,0,0,1,management,high,3
BALBOA,0.53,0.8,2,225,7,1,0,1,management,high,3
RENARD,0.82,0.74,3,229,7,0,0,1,management,high,3
HUIZENGA,0.15,0.74,6,144,7,0,0,1,management,high,3
FABIANO,0.92,0.7,3,129,3,0,0,1,management,high,3
ETHIER,0.53,0.74,3,172,10,0,0,1,management,high,3
DESHAZO,0.58,1,4,220,10,0,0,0,marketing,medium,2
SCAGLIONE,0.88,0.74,3,273,10,0,0,0,sales,medium,2
QUISENBERRY,0.85,0.72,3,245,10,0,0,0,accounting,medium,2
PALENCIA,0.99,0.68,5,264,10,1,0,0,support,medium,2
MCBRYDE,0.94,0.73,3,268,10,0,0,0,technical,medium,2
LOMAN,0.63,0.94,3,172,3,0,0,0,management,medium,2
LAUGHTER,0.85,0.9,3,245,3,0,0,0,marketing,medium,2
HOUCHINS,0.95,0.66,5,192,3,0,0,0,marketing,medium,2
GARDEN,0.71,0.66,3,268,4,0,0,0,marketing,high,3
FRIESE,0.49,0.88,4,244,3,0,0,0,sales,low,1
CROMARTIE,0.71,0.69,4,222,4,0,0,0,sales,medium,2
JARRARD,0.52,0.62,5,239,2,0,0,0,sales,medium,2
HOFFPAUIR,0.48,0.72,3,143,4,0,0,0,sales,medium,2
CHOQUETTE,0.82,0.79,3,160,3,0,0,0,sales,medium,2
BORGMAN,0.83,0.76,2,255,7,0,0,0,sales,low,1
PERL,0.85,0.87,4,152,7,0,0,0,sales,low,1
OHANLON,0.57,0.64,4,226,7,0,0,0,sales,low,1
LEVERING,0.16,0.63,5,266,7,0,0,0,IT,low,1
FERNALD,0.85,0.64,5,256,7,0,0,0,product_mng,low,1
EWEN,0.82,0.67,3,198,3,1,0,0,product_mng,low,1
CAUDELL,0.9,0.89,4,254,7,0,0,0,product_mng,low,1
BARRANCO,0.92,0.64,2,104,7,0,0,0,product_mng,low,1
ANSELL,0.9,0.48,4,136,7,0,0,0,IT,low,1
VANDENHEUVEL,0.82,0.8,5,205,3,0,0,0,IT,low,1
SWOFFORD,0.84,0.81,4,236,3,1,0,0,IT,low,1
RISING,0.92,0.65,3,176,3,0,0,0,IT,low,1
REASONER,0.82,0.82,3,148,3,0,0,0,IT,low,1
GROUT,0.8,0.8,4,146,3,1,0,0,IT,low,1
BUTTRAM,0.6,0.85,3,242,2,0,0,0,IT,low,1
SORRELS,0.14,0.38,5,115,6,1,0,0,marketing,high,3
REARICK,0.85,0.89,4,150,3,0,0,0,accounting,high,3
IMEL,0.55,0.81,3,239,8,0,0,0,accounting,high,3
HARN,0.49,0.71,4,178,8,0,0,0,IT,medium,2
BIGGINS,0.82,0.58,5,263,8,0,0,0,IT,medium,2
WALCH,0.59,0.77,3,272,8,0,0,0,management,high,3
STOKLEY,0.9,0.82,3,133,8,0,0,0,marketing,medium,2
RENDA,0.62,0.72,3,149,3,1,0,0,marketing,medium,2
NORDEN,0.61,0.68,3,193,2,0,0,0,marketing,medium,2
MATULA,0.52,0.55,5,174,3,1,0,0,sales,medium,2
GULLY,0.79,0.87,4,223,5,0,0,0,sales,medium,2
BROAD,0.49,0.89,4,201,8,0,0,0,sales,medium,2
BARRIENTES,0.73,0.67,2,139,8,0,0,0,sales,medium,2
RUBEL,0.67,0.49,5,241,8,0,0,0,sales,medium,2
LAGE,0.52,0.61,4,187,4,1,0,0,sales,medium,2
FREEL,0.72,0.64,4,192,3,0,0,0,sales,medium,2
FARNER,0.48,0.5,5,142,4,0,0,0,IT,medium,2
CHILCOTE,0.19,0.79,4,229,4,0,0,0,product_mng,medium,2
DEMKO,0.49,0.49,3,104,7,0,0,0,product_mng,high,3
SHAO,0.9,0.76,3,255,7,0,0,0,product_mng,low,1
HUGHS,0.49,0.49,4,212,7,0,0,0,product_mng,medium,2
HOLDERMAN,0.6,0.53,2,235,7,0,0,0,IT,medium,2
FOSKEY,0.62,0.85,3,237,3,1,0,0,IT,medium,2
DUNNAM,0.64,0.5,4,253,10,0,0,1,management,high,3
DARST,0.22,0.94,3,193,10,0,0,1,management,high,3
CUPPLES,0.9,0.55,3,259,10,1,0,1,management,high,3
SIMEON,0.74,0.95,5,266,10,0,0,1,management,high,3
SHINER,0.85,0.54,3,185,10,0,0,1,management,high,3
GREENBLATT,0.33,0.65,3,172,10,0,0,1,marketing,high,3
BRASFIELD,0.5,0.73,4,180,3,0,0,0,IT,low,1
PRIESTLEY,0.38,0.53,2,157,3,0,1,0,sales,low,1
PLEASANTS,0.8,0.86,5,262,6,0,1,0,sales,medium,2
PERREIRA,0.11,0.88,7,272,4,0,1,0,sales,medium,2
MASER,0.72,0.87,5,223,5,0,1,0,sales,low,1
LACAYO,0.37,0.52,2,159,3,0,1,0,sales,low,1
IYER,0.41,0.5,2,153,3,0,1,0,sales,low,1
HOWSE,0.1,0.77,6,247,4,0,1,0,sales,low,1
YARGER,0.92,0.85,5,259,5,0,1,0,sales,low,1
SHEELEY,0.89,1,5,224,5,0,1,0,sales,low,1
REVILLA,0.42,0.53,2,142,3,0,1,0,sales,low,1
PRIM,0.45,0.54,2,135,3,0,1,0,sales,low,1
PICAZO,0.11,0.81,6,305,4,0,1,0,sales,low,1
GRIES,0.84,0.92,4,234,5,0,1,0,sales,low,1
BAILLARGEON,0.41,0.55,2,148,3,0,1,0,sales,low,1
WEIN,0.36,0.56,2,137,3,0,1,0,sales,low,1
VALLIERE,0.38,0.54,2,143,3,0,1,0,sales,low,1
MINNER,0.45,0.47,2,160,3,0,1,0,sales,low,1
MEROLA,0.78,0.99,4,255,6,0,1,0,sales,low,1
MCHONE,0.45,0.51,2,160,3,1,1,1,sales,low,1
MALHOTRA,0.76,0.89,5,262,5,0,1,0,sales,low,1
KUESTER,0.11,0.83,6,282,4,0,1,0,sales,low,1
HEINLEIN,0.38,0.55,2,147,3,0,1,0,sales,low,1
HASSE,0.09,0.95,6,304,4,0,1,0,sales,low,1
BLUMER,0.46,0.57,2,139,3,0,1,0,sales,low,1
SUITS,0.4,0.53,2,158,3,0,1,0,sales,low,1
QIU,0.89,0.92,5,242,5,0,1,0,sales,low,1
PRIMEAUX,0.82,0.87,4,239,5,0,1,0,sales,low,1
LANDI,0.4,0.49,2,135,3,0,1,0,sales,low,1
JARNAGIN,0.41,0.46,2,128,3,0,1,0,accounting,low,1
GREENLAW,0.38,0.5,2,132,3,0,1,0,accounting,low,1
GALLE,0.09,0.62,6,294,4,0,1,0,accounting,low,1
MENDIVIL,0.45,0.57,2,134,3,0,1,0,hr,low,1
LAMARCHE,0.4,0.51,2,145,3,0,1,0,hr,low,1
GOTHARD,0.45,0.55,2,140,3,0,1,0,hr,low,1
ACHESON,0.84,0.87,4,246,6,0,1,0,hr,low,1
MUNDEN,0.1,0.94,6,255,4,0,1,0,technical,low,1
MCQUILLEN,0.38,0.46,2,137,3,0,1,0,technical,low,1
BOMBARD,0.45,0.5,2,126,3,0,1,0,technical,low,1
UMSTEAD,0.11,0.89,6,306,4,0,1,0,technical,low,1
ROS,0.41,0.54,2,152,3,0,1,0,technical,low,1
PELLEGRIN,0.87,0.88,5,269,5,0,1,0,technical,low,1
LEVINS,0.45,0.48,2,158,3,0,1,0,technical,low,1
HERZBERG,0.4,0.46,2,127,3,0,1,0,technical,low,1
WAGNON,0.1,0.8,7,281,4,0,1,0,technical,low,1
HUCKINS,0.09,0.89,6,276,4,0,1,0,technical,low,1
CASTAGNA,0.84,0.74,3,182,4,0,1,0,technical,low,1
ALVORD,0.4,0.55,2,147,3,0,1,0,support,low,1
PLEMONS,0.57,0.7,3,273,6,0,1,0,support,low,1
LYTTLE,0.4,0.54,2,148,3,0,1,0,support,low,1
GARICA,0.43,0.47,2,147,3,0,1,0,support,low,1
DOLIN,0.13,0.78,6,152,2,0,1,0,support,low,1
BAZILE,0.44,0.55,2,135,3,0,1,0,support,low,1
ASTUDILLO,0.38,0.55,2,134,3,0,1,0,support,low,1
SEAGER,0.39,0.54,2,132,3,0,1,0,support,low,1
GOVER,0.1,0.92,7,307,4,0,1,0,support,low,1
GALATI,0.37,0.46,2,140,3,0,1,0,support,low,1
REPPERT,0.11,0.94,7,255,4,0,1,0,support,low,1
GIRARDI,0.1,0.81,6,309,4,0,1,0,technical,low,1
FREELS,0.38,0.54,2,128,3,0,1,0,technical,low,1
BRANCATO,0.85,1,4,225,5,0,1,0,technical,low,1
BRAMBLETT,0.85,0.91,5,226,5,0,1,0,management,medium,2
SAETERN,0.11,0.93,7,308,4,0,1,0,IT,medium,2
PUIG,0.1,0.95,6,244,5,0,1,0,IT,medium,2
PRETTYMAN,0.36,0.56,2,132,3,0,1,0,IT,medium,2
HEAVNER,0.11,0.94,6,286,4,0,1,0,IT,medium,2
CHAGNON,0.81,0.7,6,161,4,0,1,0,IT,medium,2
STALL,0.43,0.54,2,153,3,0,1,0,product_mng,medium,2
SEDANO,0.9,0.98,4,264,6,0,1,0,product_mng,medium,2
SCHLICHTING,0.76,0.86,5,223,5,1,1,0,product_mng,medium,2
SALADINO,0.43,0.5,2,135,3,0,1,0,product_mng,medium,2
LOISELLE,0.74,0.99,2,277,3,0,1,0,IT,medium,2
RIDGLEY,0.09,0.77,5,275,4,0,1,0,product_mng,medium,2
RAPOZA,0.45,0.49,2,149,3,0,1,0,product_mng,high,3
PANOS,0.09,0.87,7,295,4,0,1,0,product_mng,low,1
HEILIG,0.11,0.97,6,277,4,0,1,0,product_mng,medium,2
BASILIO,0.11,0.79,7,306,4,0,1,0,product_mng,medium,2
STRAUSBAUGH,0.1,0.83,6,295,4,0,1,0,product_mng,medium,2
OLIVERAS,0.4,0.54,2,137,3,0,1,0,marketing,medium,2
FURROW,0.43,0.56,2,157,3,0,1,0,sales,low,1
CORDRAY,0.39,0.56,2,142,3,0,1,0,accounting,low,1
WILDING,0.45,0.54,2,140,3,0,1,0,support,low,1
SPIESS,0.38,0.49,2,151,3,0,1,0,technical,low,1
SHIRES,0.79,0.59,4,139,3,0,1,1,management,low,1
OBANION,0.84,0.85,4,249,6,0,1,0,marketing,low,1
MANSKE,0.11,0.77,6,291,4,0,1,0,marketing,low,1
LAMANTIA,0.11,0.87,6,305,4,0,1,0,marketing,low,1
IRAHETA,0.17,0.84,5,232,3,0,1,0,sales,low,1
HEARNS,0.44,0.45,2,132,3,0,1,0,sales,low,1
EASTERWOOD,0.37,0.57,2,130,3,0,1,0,sales,low,1
CULHANE,0.1,0.79,6,291,4,0,1,0,sales,low,1
WOOTTON,0.4,0.5,2,130,3,0,1,0,sales,low,1
WOODFIN,0.89,1,5,246,5,0,1,0,sales,low,1
VARTANIAN,0.42,0.48,2,143,3,0,1,0,sales,low,1
RHOTON,0.46,0.55,2,129,3,0,1,0,sales,low,1
NEHER,0.09,0.83,6,255,4,0,1,0,sales,low,1
MCDOUGLE,0.37,0.51,2,155,3,0,1,0,sales,low,1
MATTOCKS,0.1,0.77,6,265,4,0,1,0,sales,low,1
LEGETTE,0.1,0.84,6,279,4,0,1,0,sales,low,1
ENOCHS,0.11,0.97,6,284,4,0,1,0,sales,low,1
ECKLEY,0.9,1,5,221,6,0,1,0,sales,medium,2
CHEATWOOD,0.38,0.52,2,154,3,0,1,0,sales,medium,2
AKRIDGE,0.36,0.52,2,147,3,0,1,0,sales,medium,2
WEHMEYER,0.42,0.46,2,150,3,0,1,0,sales,medium,2
OLESEN,0.09,0.94,7,267,4,0,1,0,sales,medium,2
LOWDEN,0.43,0.52,2,158,3,0,1,0,sales,medium,2
HALLE,0.24,0.46,7,224,5,0,1,0,accounting,medium,2
FOUTCH,0.91,1,4,257,5,0,1,0,accounting,medium,2
DUNKEL,0.44,0.5,2,148,3,0,1,0,accounting,medium,2
DILLE,0.71,0.87,3,177,4,0,1,0,hr,medium,2
PAPPALARDO,0.4,0.49,2,155,3,0,1,0,hr,medium,2
LESAGE,0.43,0.47,2,144,3,0,1,0,hr,medium,2
HASBROUCK,0.09,0.85,6,289,4,0,1,0,hr,high,3
CHACE,0.43,0.52,2,160,3,0,1,0,technical,low,1
SHINKLE,0.9,0.96,4,258,5,0,1,0,technical,medium,2
PERALEZ,0.84,1,5,234,5,0,1,0,technical,medium,2
ISHII,0.37,0.48,2,137,3,0,1,0,technical,medium,2
TRIVETT,0.86,0.68,5,263,2,0,1,0,technical,medium,2
MOSHIER,0.11,0.84,6,251,4,0,1,0,technical,low,1
MCNICHOLAS,0.37,0.57,2,133,3,0,1,0,technical,low,1
GABLER,0.4,0.46,2,132,3,0,1,0,technical,low,1
FICHTER,0.14,0.62,4,158,4,1,1,0,technical,low,1
BOSSERT,0.4,0.46,2,135,3,0,1,0,technical,low,1
BARBEAU,0.75,1,4,216,6,0,1,0,technical,low,1
WELK,0.11,0.84,6,300,5,1,1,0,support,low,1
SQUIER,0.46,0.49,2,138,3,0,1,0,support,low,1
SILLER,0.11,0.92,6,260,4,0,1,0,support,low,1
ROMAINE,0.38,0.49,2,132,3,0,1,0,support,low,1
MERIWETHER,0.7,0.89,3,183,5,0,1,0,support,low,1
LAUTERBACH,0.09,0.82,6,250,4,0,1,0,support,low,1
GOSSMAN,0.37,0.45,2,151,3,0,1,0,support,low,1
EPLING,0.1,0.83,6,292,4,0,1,0,support,low,1
DICUS,0.38,0.57,2,140,3,0,1,0,support,low,1
DAUB,0.9,1,5,221,5,0,1,0,support,low,1
BORDNER,0.44,0.51,2,138,3,0,1,0,support,low,1
BAMFORD,0.36,0.5,2,132,3,0,1,0,technical,low,1
HAGINS,0.31,0.84,7,133,5,0,1,0,technical,low,1
BADEN,0.1,0.84,6,283,4,1,1,0,technical,low,1
TIEN,0.42,0.48,2,129,3,0,1,0,management,low,1
SICA,0.74,1,4,249,5,0,1,0,IT,low,1
MULLANE,0.73,0.87,5,257,5,0,1,0,IT,low,1
JURGENSEN,0.09,0.96,6,245,4,0,1,0,IT,low,1
TOUCHSTONE,0.45,0.53,2,155,3,0,1,0,IT,low,1
KIMMONS,0.11,0.8,6,256,4,0,1,0,IT,low,1
GERTZ,0.37,0.47,2,152,3,0,1,0,product_mng,low,1
BONES,0.84,0.99,4,267,5,0,1,0,product_mng,low,1
WOLFENBARGER,0.41,0.46,2,151,3,0,1,0,product_mng,low,1
PRISCO,0.76,0.92,4,239,5,0,1,0,product_mng,low,1
KASER,0.11,0.87,6,306,4,0,1,0,IT,low,1
JELKS,0.84,0.88,4,263,5,1,1,0,marketing,low,1
DRYSDALE,0.39,0.5,2,147,3,0,1,0,marketing,low,1
CERRONE,0.11,0.91,6,278,4,0,1,0,marketing,low,1
WOODIE,0.45,0.56,2,154,3,0,1,0,marketing,low,1
SIEFERT,0.37,0.52,2,143,3,0,1,0,marketing,low,1
SCHWAN,0.4,0.52,2,155,3,0,1,0,marketing,low,1
GANLEY,0.39,0.48,2,160,3,0,1,0,sales,low,1
FLEEMAN,0.11,0.8,6,304,4,0,1,0,accounting,low,1
DECKERT,0.83,1,5,240,5,0,1,0,support,low,1
CUBBAGE,0.11,0.92,6,305,4,0,1,0,technical,low,1
WHITTENBURG,0.39,0.5,2,136,3,0,1,0,management,low,1
STATHAM,0.45,0.45,2,132,3,0,1,0,marketing,low,1
RIZVI,0.1,0.95,7,301,4,0,1,0,marketing,low,1
RED,0.9,0.98,5,243,6,0,1,0,marketing,low,1
MULLAN,0.45,0.51,2,147,3,0,1,0,sales,low,1
MOOREFIELD,0.79,0.89,5,239,5,0,1,0,sales,low,1
LEET,0.9,0.99,5,260,5,0,1,0,sales,low,1
KHANNA,0.11,0.84,7,296,4,0,1,0,sales,low,1
HEIER,0.43,0.55,2,129,3,0,1,0,sales,low,1
GRATZ,0.31,0.54,5,132,5,0,1,0,sales,low,1
FISHBACK,0.32,0.5,2,135,5,0,1,0,sales,low,1
COLDIRON,0.45,0.57,2,158,3,0,1,0,sales,low,1
CASSON,0.81,0.99,4,259,5,0,1,0,sales,low,1
VAVRA,0.41,0.46,2,160,3,0,1,1,sales,low,1
REICHMAN,0.11,0.78,7,278,4,0,1,0,sales,low,1
KEPLINGER,0.1,0.88,6,284,4,0,1,0,sales,low,1
BRIER,0.7,0.53,2,274,4,0,1,0,sales,low,1
ROTELLA,0.54,0.74,4,164,2,0,1,0,sales,low,1
